,,,9:39:00,,Standard Perks Bonus,lvl 3,0d  9h 39m,2.438 281%,162.96 B,13d  0h 49m,,DW Damage,lvl 22,452⧌,0.000 000%,520.31 T,20.9 K ⧌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 66,x2.32,x1.32,x1.98,x2.32,x2.32,,,,,,,,,,,,17,17,19,1,12,1,1,3,1,1,4,1,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.32,103%,100%,x1.00,x1.00,"11,294,562",85%,85%,17.25,10.00%,7.20,23.90,25.25,x1.89,x5.12,x81.93,4.76%,1.97,x1.55,x1.00,x1.00,x531.92,100.00%,1.00,0.58,55.62,0.00,0.00,1.50,6.794E+01,1.630E+11,,1.34,1.65E+11,1.66E+11,,1.64E+11,1.64E+11,1.64E+11,1.65E+11,,,1.65E+11,1.65E+11,1.63E+11,,,,,,,,,,,2.215044%,2.201694%,2.183399%,,2.426914%,0.328655%,0.750744%,1.558633%,,,1.637071%,0.960640%,0.004409%,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
,,,7:03:00,,Damage / Meter,lvl 12,0d  7h  3m,2.426 914%,164.12 B,13d  7h 52m,,DW Damage,lvl 23,558⧌,0.000 000%,520.31 T,21.46 K ⧌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 67,x2.34,x1.34,x2.01,x2.34,x2.34,,,,,,,,,,,,17,17,19,1,13,1,1,3,1,1,4,1,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.32,103%,100%,x1.00,x1.00,"11,294,562",85%,85%,17.25,10.00%,7.20,23.90,25.25,x1.89,x5.12,x81.93,4.84%,1.99,x1.55,x1.00,x1.00,x536.22,100.00%,1.00,0.58,55.62,0.00,0.00,1.50,6.794E+01,1.641E+11,,1.34,1.67E+11,1.67E+11,,1.65E+11,1.65E+11,1.66E+11,1.66E+11,,,1.66E+11,1.66E+11,1.64E+11,,,,,,,,,,,2.215044%,2.201713%,2.183228%,,1.983109%,0.328655%,0.750834%,1.560122%,,,1.637071%,0.960640%,0.004378%,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
,,,16:25:00,,Damage,lvl 17,0d 16h 25m,2.215 044%,166.61 B,14d  0h 17m,,DW Damage,lvl 24,694⧌,0.000 000%,520.32 T,22.16 K ⧌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 68,x2.36,x1.36,x2.04,x2.36,x2.36,,,,,,,,,,,,18,17,19,1,13,1,1,3,1,1,4,1,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.34,103%,100%,x1.00,x1.00,"11,465,692",85%,85%,17.25,10.00%,7.20,23.90,25.25,x1.89,x5.12,x81.93,4.84%,1.99,x1.55,x1.00,x1.00,x536.22,100.00%,1.00,0.58,55.62,0.00,0.00,1.50,6.794E+01,1.666E+11,,1.36,1.69E+11,1.70E+11,,1.68E+11,1.67E+11,1.68E+11,1.69E+11,,,1.68E+11,1.68E+11,1.67E+11,,,,,,,,,,,1.898634%,2.201713%,2.183228%,,1.983109%,0.328655%,0.750834%,1.560122%,,,1.637071%,0.960640%,0.004378%,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
,,,16:25:00,,Attack Speed,lvl 17,0d 16h 25m,2.201 713%,169.12 B,14d 16h 42m,,DW Cooldown,lvl 13,184⧌,0.000 000%,520.32 T,22.34 K ⧌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 69,x2.38,x1.38,x2.07,x2.38,x2.38,,,,,,,,,,,,18,18,19,1,13,1,1,3,1,1,4,1,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.34,103%,100%,x1.00,x1.00,"11,465,692",85%,85%,17.25,10.00%,7.20,23.90,25.25,x1.89,x5.19,x81.93,4.84%,1.99,x1.55,x1.00,x1.00,x544.31,100.00%,1.00,0.58,56.46,0.00,0.00,1.50,6.895E+01,1.691E+11,,1.36,1.72E+11,1.72E+11,,1.70E+11,1.70E+11,1.71E+11,1.72E+11,,,1.71E+11,1.71E+11,1.69E+11,,,,,,,,,,,1.898634%,1.884876%,2.183225%,,1.983145%,0.328655%,0.750836%,1.560150%,,,1.637071%,0.960640%,0.004313%,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,21:31:00,,Critical Factor,lvl 19,0d 21h 31m,2.183 225%,172.43 B,15d 14h 13m,,DW Cooldown,lvl 14,200⧌,0.000 000%,520.32 T,22.54 K ⧌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 70,x2.40,x1.40,x2.10,x2.40,x2.40,,,,,,,,,,,,18,18,20,1,13,1,1,3,1,1,4,1,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.34,103%,100%,x1.00,x1.00,"11,465,692",85%,85%,17.58,10.00%,7.20,24.36,25.71,x1.89,x5.19,x81.93,4.84%,1.99,x1.55,x1.00,x1.00,x544.31,100.00%,1.00,0.58,56.46,0.00,0.00,1.50,6.915E+01,1.724E+11,,1.36,1.75E+11,1.76E+11,,1.74E+11,1.73E+11,1.74E+11,1.75E+11,,,1.74E+11,1.74E+11,1.72E+11,,,,,,,,,,,1.898634%,1.884872%,1.892060%,,1.982726%,0.328690%,0.750897%,1.559821%,,,1.637071%,0.960640%,0.004320%,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
,,,8:34:00,,Damage / Meter,lvl 13,0d  8h 34m,1.982 726%,173.65 B,15d 22h 47m,,DW Cooldown,lvl 15,216⧌,0.000 001%,520.32 T,22.76 K ⧌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 71,x2.42,x1.42,x2.13,x2.42,x2.42,,,,,,,,,,,,18,18,20,1,14,1,1,3,1,1,4,1,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.34,103%,100%,x1.00,x1.00,"11,465,692",85%,85%,17.58,10.00%,7.20,24.36,25.71,x1.89,x5.19,x81.93,4.91%,2.01,x1.55,x1.00,x1.00,x548.67,100.00%,1.00,0.58,56.46,0.00,0.00,1.50,6.915E+01,1.736E+11,,1.36,1.76E+11,1.77E+11,,1.75E+11,1.74E+11,1.75E+11,1.76E+11,,,1.75E+11,1.75E+11,1.74E+11,,,,,,,,,,,1.898634%,1.884888%,1.891909%,,1.645463%,0.328691%,0.750986%,1.561290%,,,1.637071%,0.960640%,0.004289%,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
,,,18:52:00,,Damage,lvl 18,0d 18h 52m,1.898 634%,176.24 B,16d 17h 39m,,DW Cooldown,lvl 16,232⧌,0.000 001%,520.32 T,22.99 K ⧌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 72,x2.44,x1.44,x2.16,x2.44,x2.44,,,,,,,,,,,,19,18,20,1,14,1,1,3,1,1,4,1,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.36,103%,100%,x1.00,x1.00,"11,636,821",85%,85%,17.58,10.00%,7.20,24.36,25.71,x1.89,x5.19,x81.93,4.91%,2.01,x1.55,x1.00,x1.00,x548.67,100.00%,1.00,0.58,56.46,0.00,0.00,1.50,6.915E+01,1.762E+11,,1.38,1.79E+11,1.80E+11,,1.77E+11,1.77E+11,1.78E+11,1.79E+11,,,1.78E+11,1.78E+11,1.76E+11,,,,,,,,,,,1.640315%,1.884888%,1.891909%,,1.645463%,0.328691%,0.750986%,1.561290%,,,1.637071%,0.960640%,0.004289%,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,24:22:00,,Critical Factor,lvl 20,1d  0h 22m,1.891 909%,179.63 B,17d 18h  1m,,DW Cooldown,lvl 17,248⧌,0.000 001%,520.32 T,23.24 K ⧌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 73,x2.46,x1.46,x2.19,x2.46,x2.46,,,,,,,,,,,,19,18,21,1,14,1,1,3,1,1,4,1,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.36,103%,100%,x1.00,x1.00,"11,636,821",85%,85%,17.92,10.00%,7.20,24.83,26.17,x1.89,x5.19,x81.93,4.91%,2.01,x1.55,x1.00,x1.00,x548.67,100.00%,1.00,0.58,56.46,0.00,0.00,1.50,6.935E+01,1.796E+11,,1.38,1.82E+11,1.83E+11,,1.81E+11,1.80E+11,1.81E+11,1.82E+11,,,1.81E+11,1.81E+11,1.80E+11,,,,,,,,,,,1.640315%,1.884885%,1.649790%,,1.645111%,0.328724%,0.751044%,1.560957%,,,1.637071%,0.960640%,0.004296%,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
,,,18:52:00,,Attack Speed,lvl 18,0d 18h 52m,1.884 885%,182.29 B,18d 12h 53m,,DW Cooldown,lvl 18,264⧌,0.000 001%,520.32 T,23.5 K ⧌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 74,x2.48,x1.48,x2.22,x2.48,x2.48,,,,,,,,,,,,19,19,21,1,14,1,1,3,1,1,4,1,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.36,103%,100%,x1.00,x1.00,"11,636,821",85%,85%,17.92,10.00%,7.20,24.83,26.17,x1.90,x5.26,x81.93,4.91%,2.01,x1.55,x1.00,x1.00,x556.81,100.00%,1.00,0.58,57.29,0.00,0.00,1.50,7.037E+01,1.823E+11,,1.38,1.85E+11,1.86E+11,,1.84E+11,1.83E+11,1.84E+11,1.85E+11,,,1.84E+11,1.84E+11,1.82E+11,,,,,,,,,,,1.640315%,1.626439%,1.649788%,,1.645140%,0.328724%,0.751045%,1.560985%,,,1.637071%,0.960640%,0.004233%,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,27:26:00,,Critical Factor,lvl 21,1d  3h 26m,1.649 788%,185.72 B,19d 16h 19m,,DW Cooldown,lvl 19,280⧌,0.000 001%,520.32 T,23.78 K ⧌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 75,x2.50,x1.50,x2.25,x2.50,x2.50,,,,,,,,,,,,19,19,22,1,14,1,1,3,1,1,4,1,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.36,103%,100%,x1.00,x1.00,"11,636,821",85%,85%,18.26,10.00%,7.20,25.29,26.63,x1.90,x5.26,x81.93,4.91%,2.01,x1.55,x1.00,x1.00,x556.81,100.00%,1.00,0.58,57.29,0.00,0.00,1.50,7.057E+01,1.857E+11,,1.38,1.88E+11,1.89E+11,,1.87E+11,1.86E+11,1.87E+11,1.88E+11,,,1.88E+11,1.88E+11,1.86E+11,,,,,,,,,,,1.640315%,1.626436%,1.446295%,,1.644783%,0.328756%,0.751100%,1.560645%,,,1.637071%,0.960640%,0.004240%,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
,,,10:15:00,,Damage / Meter,lvl 14,0d 10h 15m,1.644 783%,187.03 B,20d  2h 34m,,DW Cooldown,lvl 20,346⧌,0.000 001%,520.32 T,24.13 K ⧌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 76,x2.52,x1.52,x2.28,x2.52,x2.52,,,,,,,,,,,,19,19,22,1,15,1,1,3,1,1,4,1,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.36,103%,100%,x1.00,x1.00,"11,636,821",85%,85%,18.26,10.00%,7.20,25.29,26.63,x1.90,x5.26,x81.93,4.99%,2.02,x1.55,x1.00,x1.00,x561.25,100.00%,1.00,0.58,57.29,0.00,0.00,1.50,7.057E+01,1.870E+11,,1.38,1.90E+11,1.90E+11,,1.88E+11,1.88E+11,1.89E+11,1.90E+11,,,1.89E+11,1.89E+11,1.87E+11,,,,,,,,,,,1.640315%,1.626449%,1.446173%,,1.381686%,0.328757%,0.751188%,1.562098%,,,1.637071%,0.960640%,0.004211%,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
,,,21:31:00,,Damage,lvl 19,0d 21h 31m,1.640 315%,189.78 B,21d  0h  5m,,DW Damage,lvl 25,880⧌,0.000 001%,520.32 T,25.01 K ⧌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 77,x2.54,x1.54,x2.31,x2.54,x2.54,,,,,,,,,,,,20,19,22,1,15,1,1,3,1,1,4,1,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.38,103%,100%,x1.00,x1.00,"11,807,951",85%,85%,18.26,10.00%,7.20,25.29,26.63,x1.90,x5.26,x81.93,4.99%,2.02,x1.55,x1.00,x1.00,x561.25,100.00%,1.00,0.58,57.29,0.00,0.00,1.50,7.057E+01,1.898E+11,,1.40,1.93E+11,1.93E+11,,1.91E+11,1.91E+11,1.91E+11,1.92E+11,,,1.92E+11,1.92E+11,1.90E+11,,,,,,,,,,,1.427467%,1.626449%,1.446173%,,1.381686%,0.328757%,0.751188%,1.562098%,,,1.637071%,0.960640%,0.004211%,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
,,,14:14:00,,Standard Perks Bonus,lvl 4,0d 14h 14m,1.637 071%,191.62 B,21d 14h 19m,,DW Damage,lvl 26,1126⧌,0.000 001%,520.33 T,26.13 K ⧌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 78,x2.56,x1.56,x2.34,x2.56,x2.56,,,,,,,,,,,,20,19,22,1,15,1,1,3,1,1,5,1,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.38,104%,100%,x1.00,x1.00,"11,922,591",85%,85%,18.26,10.00%,7.20,25.29,26.63,x1.90,x5.26,x81.93,4.99%,2.02,x1.55,x1.00,x1.00,x561.25,100.00%,1.00,0.58,57.29,0.00,0.00,1.50,7.057E+01,1.916E+11,,1.40,1.94E+11,1.95E+11,,1.93E+11,1.92E+11,1.93E+11,1.94E+11,,,1.93E+11,1.94E+11,1.92E+11,,,,,,,,,,,1.427467%,1.626449%,1.446173%,,1.381686%,0.328757%,0.751188%,1.562098%,,,1.171417%,0.960640%,0.004211%,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
,,,21:31:00,,Attack Speed,lvl 19,0d 21h 31m,1.626 449%,194.42 B,22d 11h 50m,,DW Cooldown,lvl 21,512⧌,0.000 001%,520.33 T,26.64 K ⧌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 79,x2.58,x1.58,x2.37,x2.58,x2.58,,,,,,,,,,,,20,20,22,1,15,1,1,3,1,1,5,1,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.38,104%,100%,x1.00,x1.00,"11,922,591",85%,85%,18.26,10.00%,7.20,25.29,26.63,x1.90,x5.34,x81.93,4.99%,2.02,x1.55,x1.00,x1.00,x569.44,100.00%,1.00,0.58,58.13,0.00,0.00,1.50,7.159E+01,1.944E+11,,1.40,1.97E+11,1.98E+11,,1.96E+11,1.95E+11,1.96E+11,1.97E+11,,,1.96E+11,1.96E+11,1.94E+11,,,,,,,,,,,1.427467%,1.413676%,1.446170%,,1.381709%,0.328757%,0.751189%,1.562125%,,,1.171417%,0.960640%,0.004150%,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
,,,21:53:00,,Super Tower Bonus,lvl 3,0d 21h 53m,1.562 125%,197.19 B,23d  9h 43m,,DW Damage,lvl 27,1432⧌,0.000 001%,520.34 T,28.08 K ⧌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 80,x2.60,x1.60,x2.40,x2.60,x2.60,,,,,,,,,,,,20,20,22,1,15,1,1,4,1,1,5,1,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.38,104%,100%,x1.00,x1.00,"11,922,591",85%,85%,18.26,10.00%,7.20,25.29,26.63,x1.90,x5.34,x81.93,4.99%,2.02,x1.58,x1.00,x1.00,x578.63,100.00%,1.00,0.58,58.13,0.00,0.00,1.50,7.159E+01,1.972E+11,,1.40,2.00E+11,2.01E+11,,1.99E+11,1.98E+11,1.99E+11,2.00E+11,,,1.99E+11,1.99E+11,1.97E+11,,,,,,,,,,,1.427467%,1.413699%,1.445926%,,1.384277%,0.328758%,0.751366%,1.090758%,,,1.171417%,0.960640%,0.004092%,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,30:44:00,,Critical Factor,lvl 22,1d  6h 44m,1.445 926%,200.84 B,24d 16h 27m,,DW Damage,lvl 28,1813⧌,0.000 001%,520.34 T,29.89 K ⧌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 81,x2.62,x1.62,x2.43,,x2.62,,,,,,,,,,,1,20,20,23,1,15,1,1,4,1,1,5,1,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.38,104%,100%,x1.00,x1.00,"11,922,591",85%,85%,18.59,10.00%,7.20,25.75,27.09,x1.90,x5.34,x81.93,4.99%,2.02,x1.58,x1.00,x1.00,x578.63,100.00%,1.00,0.58,58.13,0.00,0.00,1.50,7.180E+01,2.008E+11,,1.40,2.04E+11,2.04E+11,,2.02E+11,2.02E+11,2.03E+11,2.04E+11,,,2.03E+11,2.03E+11,2.01E+11,,,,,,,,,,,1.427467%,1.413696%,1.275283%,,1.383978%,0.328789%,0.751418%,1.090522%,,,1.171417%,0.960640%,0.004099%,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
,,,24:22:00,,Damage,lvl 20,1d  0h 22m,1.427 467%,203.75 B,25d 16h 49m,,DW Damage,lvl 29,2269⧌,0.000 001%,520.35 T,32.16 K ⧌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 82,x2.64,x1.64,x2.46,,x2.64,,,,,,,,,,,1,21,20,23,1,15,1,1,4,1,1,5,1,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.40,104%,100%,x1.00,x1.00,"12,095,382",85%,85%,18.59,10.00%,7.20,25.75,27.09,x1.90,x5.34,x81.93,4.99%,2.02,x1.58,x1.00,x1.00,x578.63,100.00%,1.00,0.58,58.13,0.00,0.00,1.50,7.180E+01,2.037E+11,,1.42,2.07E+11,2.07E+11,,2.05E+11,2.05E+11,2.06E+11,2.07E+11,,,2.06E+11,2.06E+11,2.04E+11,,,,,,,,,,,1.249783%,1.413696%,1.275283%,,1.383978%,0.328789%,0.751418%,1.090522%,,,1.171417%,0.960640%,0.004099%,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
,,,24:22:00,,Attack Speed,lvl 20,1d  0h 22m,1.413 696%,206.67 B,26d 17h 11m,,DW Damage,lvl 30,2800⧌,0.000 001%,520.36 T,34.96 K ⧌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 83,x2.66,x1.66,x2.49,,x2.66,,,,,,,,,,,1,21,21,23,1,15,1,1,4,1,1,5,1,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.40,104%,100%,x1.00,x1.00,"12,095,382",85%,85%,18.59,10.00%,7.20,25.75,27.09,x1.90,x5.41,x81.93,4.99%,2.02,x1.58,x1.00,x1.00,x586.94,100.00%,1.00,0.58,58.96,0.00,0.00,1.50,7.282E+01,2.067E+11,,1.42,2.10E+11,2.10E+11,,2.08E+11,2.07E+11,2.08E+11,2.10E+11,,,2.09E+11,2.09E+11,2.07E+11,,,,,,,,,,,1.249783%,1.236228%,1.275281%,,1.384001%,0.328789%,0.751419%,1.090540%,,,1.171417%,0.960640%,0.004041%,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
,,,12:07:00,,Damage / Meter,lvl 15,0d 12h  7m,1.384 001%,208.12 B,27d  5h 18m,,DW Damage,lvl 31,4081⧌,0.000 001%,520.38 T,39.04 K ⧌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 84,x2.68,x1.68,x2.52,,x2.68,,,,,,,,,,,,21,21,23,1,16,1,1,4,1,1,5,1,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.40,104%,100%,x1.00,x1.00,"12,095,382",85%,85%,18.59,10.00%,7.20,25.75,27.09,x1.90,x5.41,x81.93,5.07%,2.04,x1.58,x1.00,x1.00,x591.58,100.00%,1.00,0.58,58.96,0.00,0.00,1.50,7.282E+01,2.081E+11,,1.42,2.11E+11,2.12E+11,,2.10E+11,2.09E+11,2.10E+11,2.11E+11,,,2.10E+11,2.10E+11,2.08E+11,,,,,,,,,,,1.249783%,1.236238%,1.275172%,,1.175514%,0.328789%,0.751505%,1.091527%,,,1.171417%,0.960640%,0.004013%,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,34:14:00,,Critical Factor,lvl 23,1d 10h 14m,1.275 172%,211.9 B,28d 15h 32m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 85,x2.70,x1.70,x2.55,,x2.70,,,,,,,,,,,,21,21,24,1,16,1,1,4,1,1,5,1,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.40,104%,100%,x1.00,x1.00,"12,095,382",85%,85%,18.93,10.00%,7.20,26.21,27.55,x1.90,x5.41,x81.93,5.07%,2.04,x1.58,x1.00,x1.00,x591.58,100.00%,1.00,0.58,58.96,0.00,0.00,1.50,7.303E+01,2.119E+11,,1.42,2.15E+11,2.16E+11,,2.13E+11,2.13E+11,2.14E+11,2.15E+11,,,2.14E+11,2.14E+11,2.12E+11,,,,,,,,,,,1.249783%,1.236236%,1.129934%,,1.175258%,0.328819%,0.751554%,1.091289%,,,1.171417%,0.960640%,0.004019%,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
,,,27:26:00,,Damage,lvl 21,1d  3h 26m,1.249 783%,214.93 B,29d 18h 58m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 86,x2.72,x1.72,x2.58,,x2.72,,,,,,,,,,,,22,21,24,1,16,1,1,4,1,1,5,1,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.42,104%,100%,x1.00,x1.00,"12,268,174",85%,85%,18.93,10.00%,7.20,26.21,27.55,x1.90,x5.41,x81.93,5.07%,2.04,x1.58,x1.00,x1.00,x591.58,100.00%,1.00,0.58,58.96,0.00,0.00,1.50,7.303E+01,2.149E+11,,1.44,2.18E+11,2.19E+11,,2.16E+11,2.16E+11,2.17E+11,2.18E+11,,,2.17E+11,2.17E+11,2.15E+11,,,,,,,,,,,1.099875%,1.236236%,1.129934%,,1.175258%,0.328819%,0.751554%,1.091289%,,,1.171417%,0.960640%,0.004019%,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
,,,27:26:00,,Attack Speed,lvl 21,1d  3h 26m,1.236 236%,217.97 B,30d 22h 24m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 87,x2.74,x1.74,x2.61,,x2.74,,,,,,,,,,,,22,22,24,1,16,1,1,4,1,1,5,1,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.42,104%,100%,x1.00,x1.00,"12,268,174",85%,85%,18.93,10.00%,7.20,26.21,27.55,x1.90,x5.48,x81.93,5.07%,2.04,x1.58,x1.00,x1.00,x599.94,100.00%,1.00,0.58,59.80,0.00,0.00,1.50,7.405E+01,2.180E+11,,1.44,2.21E+11,2.22E+11,,2.19E+11,2.19E+11,2.20E+11,2.21E+11,,,2.20E+11,2.20E+11,2.18E+11,,,,,,,,,,,1.099875%,1.086644%,1.129932%,,1.175276%,0.328819%,0.751556%,1.091306%,,,1.171417%,0.960640%,0.003963%,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
,,,14:10:00,,Damage / Meter,lvl 16,0d 14h 10m,1.175 276%,219.48 B,31d 12h 34m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 88,x2.76,x1.76,x2.64,,x2.76,,,,,,,,,,,,22,22,24,1,17,1,1,4,1,1,5,1,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.42,104%,100%,x1.00,x1.00,"12,268,174",85%,85%,18.93,10.00%,7.20,26.21,27.55,x1.90,x5.48,x81.93,5.15%,2.05,x1.58,x1.00,x1.00,x604.65,100.00%,1.00,0.58,59.80,0.00,0.00,1.50,7.405E+01,2.195E+11,,1.44,2.23E+11,2.23E+11,,2.21E+11,2.20E+11,2.21E+11,2.23E+11,,,2.22E+11,2.22E+11,2.20E+11,,,,,,,,,,,1.099875%,1.086652%,1.129834%,,1.007210%,0.328820%,0.751641%,1.092282%,,,1.171417%,0.960640%,0.003936%,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
,,,19:42:00,,Standard Perks Bonus,lvl 5,0d 19h 42m,1.171 417%,221.59 B,32d  8h 16m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 89,x2.78,x1.78,x2.67,,x2.78,,,,,,,,,,,,22,22,24,1,17,1,1,4,1,1,6,1,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.42,105%,100%,x1.00,x1.00,"12,386,137",85%,85%,18.93,10.00%,7.20,26.21,27.55,x1.90,x5.48,x81.93,5.15%,2.05,x1.58,x1.00,x1.00,x604.65,100.00%,1.00,0.58,59.80,0.00,0.00,1.50,7.405E+01,2.216E+11,,1.44,2.25E+11,2.26E+11,,2.23E+11,2.22E+11,2.24E+11,2.25E+11,,,2.24E+11,2.24E+11,2.22E+11,,,,,,,,,,,1.099875%,1.086652%,1.129834%,,1.007210%,0.328820%,0.751641%,1.092282%,,,0.861450%,0.960640%,0.003936%,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
,,,37:58:00,,Critical Factor,lvl 24,1d 13h 58m,1.129 834%,225.55 B,33d 22h 14m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 90,x2.80,x1.80,x2.70,,x2.80,,,,,,,,,,,,22,22,25,1,17,1,1,4,1,1,6,1,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.42,105%,100%,x1.00,x1.00,"12,386,137",85%,85%,19.26,10.00%,7.20,26.68,28.01,x1.90,x5.48,x81.93,5.15%,2.05,x1.58,x1.00,x1.00,x604.65,100.00%,1.00,0.58,59.80,0.00,0.00,1.50,7.426E+01,2.255E+11,,1.44,2.29E+11,2.30E+11,,2.27E+11,2.26E+11,2.28E+11,2.29E+11,,,2.28E+11,2.28E+11,2.26E+11,,,,,,,,,,,1.099875%,1.086650%,1.005606%,,1.006989%,0.328849%,0.751688%,1.092042%,,,0.861450%,0.960640%,0.003943%,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
,,,30:44:00,,Damage,lvl 22,1d  6h 44m,1.099 875%,228.73 B,35d  4h 58m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lvl 91,x2.82,x1.82,x2.73,,x2.82,,,,,,,,,,,,23,22,25,1,17,1,1,4,1,1,6,1,1,1,1,0,0,0,0,0,0,0,,,,1.00,1.44,105%,100%,x1.00,x1.00,"12,560,589",85%,85%,19.26,10.00%,7.20,26.68,28.01,x1.90,x5.48,x81.93,5.15%,2.05,x1.58,x1.00,x1.00,x604.65,100.00%,1.00,0.58,59.80,0.00,0.00,1.50,7.426E+01,2.287E+11,,1.46,2.32E+11,2.33E+11,,2.30E+11,2.30E+11,2.31E+11,2.32E+11,,,2.31E+11,2.31E+11,2.29E+11,,,,,,,,,,,0.973710%,1.086650%,1.005606%,,1.006989%,0.328849%,0.751688%,1.092042%,,,0.861450%,0.960640%,0.003943%,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
